Hour,Minute,Day,Capacity (MW)
20,45,23,548.0277693
20,60,23,545.1750359
21,15,23,565.0057951
21,30,23,540.5568417
21,45,23,569.7377409
21,60,23,571.834598
22,15,23,575.7987417
22,30,23,558.4805414
22,45,23,568.947262
22,60,23,588.3311497
23,15,23,559.6825005
23,30,23,555.9029393
23,45,23,587.8305395
23,60,23,517.7458849
24,15,23,551.340635
24,30,23,598.6002803
24,45,23,551.0972966
24,60,23,549.6424226
1,15,24,538.7377291
1,30,24,571.7955975
1,45,24,524.2752751
1,60,24,545.7289018
2,15,24,568.0963823
2,30,24,558.7913797
2,45,24,569.0286468
2,60,24,560.8848364
3,15,24,569.9608058
3,30,24,537.7400015
3,45,24,562.385049
3,60,24,533.170297
4,15,24,571.6373252
4,30,24,553.7309706
4,45,24,569.5426606
4,60,24,550.0166593
5,15,24,564.1948925
5,30,24,576.0701582
5,45,24,526.4073221
5,60,24,528.2458554
6,15,24,528.8193377
6,30,24,572.7064529
6,45,24,565.4479154
6,60,24,547.3157947
7,15,24,583.3543834
7,30,24,561.070702
7,45,24,532.8387337
7,60,24,542.1315879
8,15,24,536.1387237
8,30,24,574.4464909
8,45,24,548.9746604
8,60,24,539.6311475
9,15,24,549.3677043
9,30,24,545.1226323
9,45,24,572.7781112
9,60,24,566.6289114
10,15,24,563.7639796
10,30,24,565.6212562
10,45,24,559.518498
10,60,24,543.2822726
11,15,24,567.681129
11,30,24,545.3731304
11,45,24,541.2679144
11,60,24,541.2321199
12,15,24,573.0495795
12,30,24,574.8748117
12,45,24,530.0230287
12,60,24,556.3906692
13,15,24,562.9392864
13,30,24,548.8230037
13,45,24,571.2722395
13,60,24,562.980011
14,15,24,556.3131127
14,30,24,549.690184
14,45,24,569.897779
14,60,24,572.7179991
15,15,24,566.4975586
15,30,24,554.8897735
15,45,24,573.8915319
15,60,24,543.9693518
16,15,24,561.1794927
16,30,24,581.6742158
16,45,24,555.7096313
16,60,24,545.0014065
17,15,24,590.6290809
17,30,24,554.7728944
17,45,24,566.0443056
17,60,24,545.65988
18,15,24,563.5231664
18,30,24,566.4600862
18,45,24,558.8896735
18,60,24,564.1530992
19,15,24,578.5340845
19,30,24,535.8296238
19,45,24,562.1800754
19,60,24,526.2191249
20,15,24,559.2800542
20,30,24,590.4175372
20,45,24,574.2214092
20,60,24,558.7016467
21,15,24,553.2779842
21,30,24,567.4627109
21,45,24,576.1164464
21,60,24,559.0563039
22,15,24,585.2486419
22,30,24,545.4594543
22,45,24,526.1116831
22,60,24,546.5671066
23,15,24,555.5523932
23,30,24,552.7129175
23,45,24,544.9435341
23,60,24,580.7055868
24,15,24,532.3558865
24,30,24,550.763946
24,45,24,542.9475333
24,60,24,551.0538533
1,15,25,547.9098982
1,30,25,566.6459936
1,45,25,541.7728784
1,60,25,545.3808107
2,15,25,560.4704917
2,30,25,576.5597941
2,45,25,528.4563891
2,60,25,588.2769531
3,15,25,544.4360126
3,30,25,569.4183847
3,45,25,575.9963796
3,60,25,580.4740386
4,15,25,550.3458337
4,30,25,559.2130357
4,45,25,556.1570543
4,60,25,548.900328
5,15,25,563.2628888
5,30,25,564.6859927
5,45,25,553.0476014
5,60,25,560.981732
6,15,25,602.5815337
6,30,25,558.6911433
6,45,25,570.4426591
6,60,25,551.2432306
7,15,25,550.1736388
7,30,25,553.1544657
7,45,25,568.0568108
7,60,25,545.6938042
8,15,25,528.4822611
8,30,25,559.6861462
8,45,25,551.6708829
8,60,25,563.3987223
9,15,25,560.1999984
9,30,25,570.750679
9,45,25,573.5603282
9,60,25,537.1143011
10,15,25,533.8576446
10,30,25,567.0398337
10,45,25,563.8306276
10,60,25,543.4409432
11,15,25,579.0712728
11,30,25,559.355405
11,45,25,560.8378134
11,60,25,563.2993876
12,15,25,571.1606943
12,30,25,583.7710242
12,45,25,554.5264568
12,60,25,530.483711
13,15,25,575.4054106
13,30,25,543.6279601
13,45,25,579.1740463
13,60,25,549.16507
14,15,25,583.230556
14,30,25,545.6211386
14,45,25,540.6017535
14,60,25,574.4801007
15,15,25,536.5018455
15,30,25,569.9561758
15,45,25,565.9821727
15,60,25,556.4697103
16,15,25,553.2241129
16,30,25,592.5013601
16,45,25,552.6838615
16,60,25,555.7013737
17,15,25,543.4479504
17,30,25,545.4986211
17,45,25,549.261161
17,60,25,586.7999303
18,15,25,552.4238276
18,30,25,547.51863
18,45,25,551.4776271
18,60,25,570.5093409
19,15,25,537.2764795
19,30,25,569.0809887
19,45,25,537.0217034
19,60,25,556.6730158
20,15,25,528.9087097
20,30,25,567.5880508
20,45,25,570.1571954
20,60,25,547.5598105
21,15,25,564.0137151
21,30,25,561.4807291
21,45,25,577.7897274
21,60,25,560.9167125
22,15,25,575.8309296
22,30,25,556.9034564
22,45,25,548.2023796
22,60,25,558.1932477
23,15,25,555.5520527
23,30,25,573.2479358
23,45,25,557.8959216
23,60,25,545.0439197
24,15,25,556.2802064
24,30,25,578.2722948
24,45,25,552.0229678
24,60,25,548.0334436
1,15,26,574.9229272
1,30,26,560.4720941
1,45,26,552.8775057
1,60,26,546.7203884
2,15,26,534.5899797
2,30,26,561.3256955
2,45,26,553.625424
2,60,26,564.0356918
3,15,26,534.9713324
3,30,26,580.4534308
3,45,26,566.7905285
3,60,26,533.1693283
4,15,26,576.1190661
4,30,26,549.1963515
4,45,26,563.7623679
4,60,26,562.4075993
5,15,26,544.438848
5,30,26,511.9738859
5,45,26,567.5820402
5,60,26,553.2158492
6,15,26,549.0280505
6,30,26,565.672601
6,45,26,547.5249266
6,60,26,569.8023973
7,15,26,561.2851914
7,30,26,542.5871099
7,45,26,572.5139062
7,60,26,566.5827118
8,15,26,579.312955
8,30,26,544.2027671
8,45,26,544.1593609
8,60,26,563.9441454
9,15,26,569.7343328
9,30,26,572.371268
9,45,26,558.9215569
9,60,26,554.9534447
10,15,26,569.5016813
10,30,26,590.9743972
10,45,26,573.2956429
10,60,26,560.19887
11,15,26,549.4102048
11,30,26,566.9959178
11,45,26,550.8902096
11,60,26,562.7183551
12,15,26,571.5549229
12,30,26,573.9453479
12,45,26,568.4428177
12,60,26,581.3717841
13,15,26,589.1192247
13,30,26,527.7502278
13,45,26,529.69794
13,60,26,543.711363
14,15,26,526.1089336
14,30,26,552.9692721
14,45,26,553.3081196
14,60,26,562.9144737
15,15,26,563.4994703
15,30,26,547.5824205
15,45,26,545.5010418
15,60,26,571.8029999
16,15,26,552.5625562
16,30,26,536.3683877
16,45,26,558.983733
16,60,26,562.1566416
17,15,26,552.0865125
17,30,26,569.6774965
17,45,26,562.5110536
17,60,26,555.3307582
18,15,26,558.0941541
18,30,26,566.3154364
18,45,26,551.5889975
18,60,26,541.5455222
19,15,26,556.2680857
19,30,26,560.9291505
19,45,26,567.1543417
19,60,26,558.3218778
20,15,26,551.3279358
20,30,26,568.5770142
20,45,26,556.9565393
20,60,26,572.0259897
21,15,26,557.3449292
21,30,26,558.7119979
21,45,26,557.3112408
21,60,26,543.7343293
22,15,26,543.6408034
22,30,26,543.0798176
22,45,26,588.0326645
22,60,26,555.5379063
23,15,26,574.2095388
23,30,26,564.5306892
23,45,26,589.2514185
23,60,26,573.9911682
24,15,26,538.7296019
24,30,26,553.4580953
24,45,26,573.4112516
24,60,26,563.5325979
1,15,27,595.8962492
1,30,27,558.0310353
1,45,27,533.4109852
1,60,27,566.0846438
2,15,27,543.888525
2,30,27,559.6242452
2,45,27,576.462611
2,60,27,563.8598863
3,15,27,563.7200829
3,30,27,555.5865339
3,45,27,556.4180648
3,60,27,557.1277299
4,15,27,512.9956655
4,30,27,565.2529146
4,45,27,575.0253459
4,60,27,537.5727493
5,15,27,533.9003779
5,30,27,568.9809551
5,45,27,534.1368553
5,60,27,531.323187
6,15,27,571.7305404
6,30,27,548.1043978
6,45,27,579.1940623
6,60,27,537.6606315
7,15,27,548.75805
7,30,27,562.7715506
7,45,27,567.8078456
7,60,27,566.4701738
8,15,27,561.9491511
8,30,27,555.0530929
8,45,27,549.3332203
8,60,27,566.6804769
9,15,27,552.4825497
9,30,27,565.7168464
9,45,27,576.6207449
9,60,27,521.9934368
10,15,27,588.3543399
10,30,27,548.4681716
10,45,27,580.3654209
10,60,27,584.214562
11,15,27,534.7689743
11,30,27,561.7114809
11,45,27,615.5576748
11,60,27,555.3015605
12,15,27,566.7754456
12,30,27,564.2315894
12,45,27,579.5705571
12,60,27,576.6667175
13,15,27,543.3216035
13,30,27,551.636769
13,45,27,564.4335224
13,60,27,557.8589366
14,15,27,600.3125356
14,30,27,565.9956258
14,45,27,565.977165
14,60,27,545.102244
15,15,27,537.4111822
15,30,27,571.8151163
15,45,27,555.5857918
15,60,27,569.4416316
16,15,27,545.2037662
16,30,27,573.481768
16,45,27,529.1282273
16,60,27,584.4616081
17,15,27,572.6722159
17,30,27,560.6182347
17,45,27,539.807768
17,60,27,552.3073405
18,15,27,562.9777979
18,30,27,578.5865131
18,45,27,541.8959238
18,60,27,580.0165524
19,15,27,604.1291741
19,30,27,550.7061672
19,45,27,566.4886916
19,60,27,548.05505
20,15,27,530.7084099
20,30,27,582.8873977
20,45,27,570.178027
20,60,27,550.4548903
21,15,27,560.6711515
21,30,27,555.053057
21,45,27,534.8864334
21,60,27,511.6311574
22,15,27,558.0379553
22,30,27,551.2444324
22,45,27,549.3753067
22,60,27,544.966498
23,15,27,529.0668546
23,30,27,550.2742698
23,45,27,561.4577053
23,60,27,541.433156
24,15,27,566.1895825
24,30,27,554.3492955
24,45,27,557.1541923
24,60,27,535.4205356
1,15,28,546.3016175
1,30,28,565.5289516
1,45,28,545.8838009
1,60,28,561.4609998
2,15,28,591.1932884
2,30,28,571.8335114
2,45,28,575.7966934
2,60,28,597.4536015
3,15,28,578.0562178
3,30,28,565.3260108
3,45,28,590.7569415
3,60,28,544.0057753
4,15,28,547.6481686
4,30,28,591.8544331
4,45,28,566.2525978
4,60,28,558.1257546
5,15,28,566.3151988
5,30,28,554.4909605
5,45,28,554.0352031
5,60,28,552.4831144
6,15,28,549.7461357
6,30,28,543.3661738
6,45,28,557.8352853
6,60,28,549.4074103
7,15,28,582.4181713
7,30,28,562.6705726
7,45,28,575.5349341
7,60,28,556.5259742
8,15,28,557.4800084
8,30,28,579.4124993
8,45,28,582.8549016
8,60,28,559.3542418
9,15,28,586.5208672
9,30,28,566.6026765
9,45,28,564.8478397
9,60,28,594.6980519
10,15,28,583.9541652
10,30,28,573.6668497
10,45,28,565.3999894
10,60,28,550.0016866
11,15,28,556.9289225
11,30,28,588.6411409
11,45,28,525.722936
11,60,28,548.387679
12,15,28,555.7242912
12,30,28,561.2422624
12,45,28,529.6128837
12,60,28,567.4758358
13,15,28,570.7607106
13,30,28,543.4249913
13,45,28,554.5704726
13,60,28,538.9492711
14,15,28,585.408878
14,30,28,564.9293981
14,45,28,554.7079013
14,60,28,543.6652869
15,15,28,560.4300696
15,30,28,586.386661
15,45,28,563.3209964
15,60,28,564.5983471
16,15,28,539.164852
16,30,28,561.5345264
16,45,28,571.5207681
16,60,28,536.2009025
17,15,28,577.2849276
17,30,28,599.174246
17,45,28,533.3118951
17,60,28,524.9839752
18,15,28,557.6265598
18,30,28,571.2416543
18,45,28,557.4781579
18,60,28,556.2207922
19,15,28,558.9213729
19,30,28,541.3873703
19,45,28,531.9041102
19,60,28,584.7049707
20,15,28,563.6050935
20,30,28,539.3738476
20,45,28,576.4280844
20,60,28,537.5770269
21,15,28,556.8216213
21,30,28,570.9414301
21,45,28,545.0524525
21,60,28,553.0941629
22,15,28,559.3000751
22,30,28,590.7753535
22,45,28,566.3292152
22,60,28,552.2782637
23,15,28,555.1254534
23,30,28,554.2267682
23,45,28,580.2060811
23,60,28,554.159779
24,15,28,545.8546993
24,30,28,562.7539312
24,45,28,557.2656452
24,60,28,571.8002517
1,15,29,574.5210251
1,30,29,576.6108731
1,45,29,569.4091519
1,60,29,569.1698463
2,15,29,589.9716334
2,30,29,539.825382
2,45,29,553.1295474
2,60,29,531.0667916
3,15,29,573.8653498
3,30,29,559.167466
3,45,29,553.9147987
3,60,29,530.6419706
4,15,29,561.8177797
4,30,29,554.5631823
4,45,29,536.6371049
4,60,29,539.8676745
5,15,29,546.3412833
5,30,29,554.7175958
5,45,29,531.8247483
5,60,29,555.8358136
6,15,29,568.8938
6,30,29,552.6488422
6,45,29,547.3881626
6,60,29,563.7934842
7,15,29,576.8396783
7,30,29,551.5040275
7,45,29,551.1749205
7,60,29,535.310616
8,15,29,542.8097873
8,30,29,568.7334946
8,45,29,556.9544754
8,60,29,571.3308726
9,15,29,569.7812213
9,30,29,564.966579
9,45,29,571.3651066
9,60,29,583.7542341
10,15,29,568.2576121
10,30,29,565.7881783
10,45,29,558.11222
10,60,29,538.4791545
11,15,29,550.5489411
11,30,29,564.149186
11,45,29,540.6209994
11,60,29,566.4791774
12,15,29,564.0961728
12,30,29,560.4523509
12,45,29,563.7494841
12,60,29,559.2049929
13,15,29,558.453964
13,30,29,558.6716327
13,45,29,574.0301805
13,60,29,557.3346231
14,15,29,515.5794435
14,30,29,550.8567246
14,45,29,562.0230227
14,60,29,574.5256525
15,15,29,581.4109101
15,30,29,543.4032402
15,45,29,571.2704109
15,60,29,562.7097577
16,15,29,555.4039265
16,30,29,559.2199807
16,45,29,558.3551486
16,60,29,561.1126789
17,15,29,562.7042858
17,30,29,547.8217474
17,45,29,541.7083497
17,60,29,574.6245999
18,15,29,555.2175858
18,30,29,581.970952
18,45,29,543.6860644
18,60,29,549.0889148
19,15,29,582.0812791
19,30,29,581.8575372
19,45,29,541.9702576
19,60,29,562.1956052
20,15,29,580.7689921
20,30,29,580.6315703
20,45,29,537.7812737
20,60,29,585.3078133
21,15,29,569.6461085
21,30,29,562.5366613
21,45,29,555.1223187
21,60,29,543.0016874
22,15,29,560.3704424
22,30,29,554.612289
22,45,29,596.6318511
22,60,29,561.9262777
23,15,29,555.9763766
23,30,29,558.5853482
23,45,29,548.7844738
23,60,29,592.7303651
24,15,29,569.2430843
24,30,29,560.0410137
24,45,29,577.202884
24,60,29,558.2726957
1,15,30,557.2148701
1,30,30,549.7031323
1,45,30,548.7392813
1,60,30,585.081536
2,15,30,571.3952703
2,30,30,560.238101
2,45,30,586.7153591
2,60,30,559.2018862
3,15,30,563.563001
3,30,30,535.57125
3,45,30,566.5952281
3,60,30,535.1223874
4,15,30,542.6368565
4,30,30,574.3563428
4,45,30,564.5645365
4,60,30,544.5357507
5,15,30,552.2976582
5,30,30,563.0128554
5,45,30,562.4168167
5,60,30,530.7987177
6,15,30,539.0767867
6,30,30,529.7924035
6,45,30,557.6283118
6,60,30,530.6403499
7,15,30,570.3047957
7,30,30,542.3554889
7,45,30,540.7027929
7,60,30,588.1264656
8,15,30,594.2132286
8,30,30,545.403427
8,45,30,558.2084982
8,60,30,590.9493754
9,15,30,549.9708395
9,30,30,586.9305371
9,45,30,572.2352616
9,60,30,559.723876
10,15,30,553.0343383
10,30,30,586.5318538
10,45,30,570.4548951
10,60,30,548.4566544
11,15,30,565.243931
11,30,30,544.4427692
11,45,30,561.2532367
11,60,30,583.8918444
12,15,30,567.5213479
12,30,30,546.3792493
12,45,30,564.5115004
12,60,30,547.3919698
13,15,30,591.8711828
13,30,30,529.4521386
13,45,30,548.0188614
13,60,30,571.4436911
14,15,30,545.3860163
14,30,30,559.1078295
14,45,30,569.5297416
14,60,30,579.4035288
15,15,30,543.6387006
15,30,30,556.0341026
15,45,30,551.0937214
15,60,30,556.9449978
16,15,30,564.8635004
16,30,30,548.6882679
16,45,30,571.9128846
16,60,30,565.8000144
17,15,30,551.0829455
17,30,30,563.3323306
17,45,30,574.9267976
17,60,30,575.0721687
18,15,30,569.7535833
18,30,30,557.7509758
18,45,30,548.6639854
18,60,30,562.4835869
19,15,30,551.1843505
19,30,30,553.3787378
19,45,30,573.9542184
19,60,30,582.5028078
20,15,30,568.5687716
20,30,30,592.427039
20,45,30,533.7811719
20,60,30,559.1863956
21,15,30,560.3748123
21,30,30,585.2447961
21,45,30,567.0208418
21,60,30,553.5137357
22,15,30,567.8875259
22,30,30,569.3317994
22,45,30,561.8045731
22,60,30,525.6252117
23,15,30,575.562835
23,30,30,501.6584604
23,45,30,560.6073453
23,60,30,533.4197037
24,15,30,553.0018344
24,30,30,581.709386
24,45,30,550.409415
24,60,30,590.1992308
1,15,31,571.5575809
1,30,31,554.7805298
1,45,31,544.0241868
1,60,31,550.69708
2,15,31,564.9454796
2,30,31,520.0093895
2,45,31,568.8835651
2,60,31,563.3898418
3,15,31,572.2198215
3,30,31,592.3326821
3,45,31,553.515305
3,60,31,542.7635227
4,15,31,578.1256114
4,30,31,573.4593197
4,45,31,556.4752257
4,60,31,549.0998874
5,15,31,562.8897745
5,30,31,540.320463
5,45,31,559.8969688
5,60,31,548.3721744
6,15,31,545.4029338
6,30,31,574.6603991
6,45,31,559.3118133
6,60,31,580.9324501
7,15,31,541.0310533
7,30,31,562.7481387
7,45,31,541.6890125
7,60,31,568.9434078
8,15,31,580.17841
8,30,31,575.569549
8,45,31,524.1861893
8,60,31,569.9749016
9,15,31,558.9575708
9,30,31,564.2870544
9,45,31,549.8538531
9,60,31,531.7883863
10,15,31,573.430026
10,30,31,550.5145006
10,45,31,553.4163189
10,60,31,561.5709517
11,15,31,600.3414343
11,30,31,596.3616684
11,45,31,537.2285208
11,60,31,551.0534144
12,15,31,574.9784432
12,30,31,524.8795573
12,45,31,579.1797076
12,60,31,553.6545281
13,15,31,581.7214428
13,30,31,544.4113416
13,45,31,543.7141259
13,60,31,596.7017754
14,15,31,568.4407762
14,30,31,553.7441038
14,45,31,541.9053769
14,60,31,576.8768515
15,15,31,564.4153232
15,30,31,521.7534309
15,45,31,544.0282112
15,60,31,607.4343739
16,15,31,558.6223857
16,30,31,526.0825454
16,45,31,544.2781894
16,60,31,551.9411978
17,15,31,570.1852477
17,30,31,556.1507384
17,45,31,560.4778096
17,60,31,558.522657
18,15,31,543.0944455
18,30,31,578.0138284
18,45,31,552.8354862
18,60,31,551.2289677
19,15,31,562.0069793
19,30,31,557.7190858
19,45,31,550.2775517
19,60,31,560.8956231
20,15,31,593.4051124
20,30,31,567.6757715
20,45,31,548.0912541
20,60,31,544.5808147
21,15,31,554.9042415
21,30,31,533.0160876
21,45,31,588.7025476
21,60,31,562.1588586
22,15,31,539.7702109
22,30,31,560.7893827
22,45,31,535.1846042
22,60,31,568.3480048
23,15,31,555.8444103
23,30,31,559.5027001
23,45,31,564.7383527
23,60,31,572.7903084
24,15,31,545.5590321
24,30,31,534.7993806
24,45,31,557.1142186
24,60,31,545.3439078
1,15,32,565.7719458
1,30,32,528.4538168
1,45,32,572.8698742
1,60,32,563.8306641
2,15,32,540.6187341
2,30,32,553.6217694
2,45,32,572.5308116
2,60,32,598.5362371
3,15,32,553.0676658
3,30,32,581.4377153
3,45,32,544.7260701
3,60,32,562.2017971
4,15,32,555.4182702
4,30,32,564.3850077
4,45,32,550.6609042
4,60,32,535.5467693
5,15,32,554.3824271
5,30,32,566.0122851
5,45,32,550.5294265
5,60,32,555.7972194
6,15,32,565.3957238
6,30,32,567.6421663
6,45,32,546.806079
6,60,32,554.4217505
7,15,32,573.0666963
7,30,32,564.2295497
7,45,32,536.7499314
7,60,32,584.1536611
8,15,32,548.7206565
8,30,32,547.3793933
8,45,32,535.5107485
8,60,32,557.0203183
9,15,32,557.1336028
9,30,32,553.5321292
9,45,32,545.0709545
9,60,32,531.63178
10,15,32,608.1294052
10,30,32,583.3837584
10,45,32,552.9383071
10,60,32,556.9344254
11,15,32,564.6902118
11,30,32,558.6163115
11,45,32,549.4782107
11,60,32,574.1051492
12,15,32,540.1807541
12,30,32,590.8549892
12,45,32,529.9509336
12,60,32,553.522017
13,15,32,573.0993342
13,30,32,560.7452749
13,45,32,534.209993
13,60,32,573.9054425
14,15,32,561.4873192
14,30,32,545.4788384
14,45,32,565.4237342
14,60,32,571.1932968
15,15,32,594.5742776
15,30,32,557.2797798
15,45,32,553.9988463
15,60,32,550.5513324
16,15,32,527.2700262
16,30,32,567.3500015
16,45,32,525.1842891
16,60,32,554.3977599
17,15,32,554.3127252
17,30,32,572.6500196
17,45,32,513.4507599
17,60,32,573.8438863
18,15,32,550.3148064
18,30,32,537.6483908
18,45,32,558.6722848
18,60,32,562.6349834
19,15,32,551.8709164
19,30,32,534.7601252
19,45,32,578.5641006
19,60,32,562.0454922
20,15,32,547.2434476
20,30,32,578.726932
20,45,32,564.8255798
20,60,32,538.0657702
21,15,32,568.9815897
21,30,32,529.4234083
21,45,32,541.4981678
21,60,32,561.2957832
22,15,32,565.5473928
22,30,32,559.9690488
22,45,32,527.1713545
22,60,32,572.2174794
23,15,32,579.4699639
23,30,32,577.9244027
23,45,32,549.478698
23,60,32,552.3668968
24,15,32,542.1596051
24,30,32,562.9108701
24,45,32,562.9422831
24,60,32,546.1858903
1,15,33,573.8679592
1,30,33,572.7648191
1,45,33,569.5721557
1,60,33,546.4807887
2,15,33,536.9037251
2,30,33,569.4919246
2,45,33,582.505937
2,60,33,537.6956378
3,15,33,522.6669428
3,30,33,582.3240899
3,45,33,557.805426
3,60,33,578.0956917
4,15,33,574.9478546
4,30,33,538.8668717
4,45,33,551.7451524
4,60,33,545.147011
5,15,33,561.7563633
5,30,33,577.9073707
5,45,33,559.7314899
5,60,33,524.437315
6,15,33,579.0368134
6,30,33,558.8587329
6,45,33,551.2923827
6,60,33,524.3859992
7,15,33,564.936098
7,30,33,562.8286049
7,45,33,564.3575415
7,60,33,541.1670733
8,15,33,546.8622426
8,30,33,543.8147226
8,45,33,588.0772455
8,60,33,545.3849942
9,15,33,555.5948354
9,30,33,544.2433469
9,45,33,573.7239548
9,60,33,558.6142179
10,15,33,560.0069731
10,30,33,574.193245
10,45,33,569.8686352
10,60,33,571.6813047
11,15,33,523.9020349
11,30,33,562.4152482
11,45,33,574.6330943
11,60,33,564.5444036
12,15,33,573.5777162
12,30,33,593.5388544
12,45,33,579.2543637
12,60,33,540.4284485
13,15,33,545.2265073
13,30,33,556.821482
13,45,33,548.2957844
13,60,33,557.522589
14,15,33,578.919206
14,30,33,550.1165413
14,45,33,554.1314644
14,60,33,555.0890954
15,15,33,569.8569443
15,30,33,575.7880708
15,45,33,556.3682985
15,60,33,553.6243784
16,15,33,574.0979448
16,30,33,570.6551605
16,45,33,566.8065854
16,60,33,612.2826732
17,15,33,559.3339414
17,30,33,564.4016707
17,45,33,557.4475977
17,60,33,568.9058133
18,15,33,550.2207632
18,30,33,575.3111594
18,45,33,588.7574036
18,60,33,560.2111657
19,15,33,557.6965243
19,30,33,549.5910713
19,45,33,551.0625927
19,60,33,530.9281399
20,15,33,557.9356028
20,30,33,544.3873976
20,45,33,579.3739428
20,60,33,561.3661262
21,15,33,559.714248
21,30,33,581.7093035
21,45,33,529.7476361
21,60,33,564.211437
22,15,33,541.4971316
22,30,33,548.2830468
22,45,33,563.0456757
22,60,33,573.4120358
23,15,33,545.1194911
23,30,33,567.8700368
23,45,33,582.6891606
23,60,33,544.8173047
24,15,33,542.5739528
24,30,33,558.6234805
24,45,33,569.0775287
24,60,33,558.8395422
1,15,34,545.4517313
1,30,34,560.6999652
1,45,34,562.204714
1,60,34,551.5375232
2,15,34,540.4725829
2,30,34,565.9418098
2,45,34,559.0947409
2,60,34,552.8729253
3,15,34,548.4816425
3,30,34,550.62468
3,45,34,544.6190478
3,60,34,541.788675
4,15,34,579.5301132
4,30,34,554.8623349
4,45,34,530.5107557
4,60,34,550.8224967
5,15,34,576.1734914
5,30,34,550.0054195
5,45,34,587.9100177
5,60,34,546.0542774
6,15,34,546.4888496
6,30,34,541.9026067
6,45,34,577.8670365
6,60,34,549.3186637
7,15,34,565.6462401
7,30,34,531.8351934
7,45,34,549.4403028
7,60,34,569.6066285
8,15,34,537.8548258
8,30,34,559.6355307
8,45,34,567.7923561
8,60,34,587.9281727
9,15,34,569.309597
9,30,34,574.3125343
9,45,34,553.0158457
9,60,34,549.3397629
10,15,34,559.7394682
10,30,34,544.1913075
10,45,34,577.1834147
10,60,34,571.5153169
11,15,34,574.5710533
11,30,34,579.454035
11,45,34,557.0483739
11,60,34,549.3669309
12,15,34,567.4196057
12,30,34,577.6725802
12,45,34,572.866662
12,60,34,574.2940824
13,15,34,583.4703552
13,30,34,563.6496822
13,45,34,578.5260668
13,60,34,558.6210842
14,15,34,571.7391208
14,30,34,535.8383593
14,45,34,584.0592761
14,60,34,529.759776
15,15,34,562.1815975
15,30,34,553.1475438
15,45,34,539.8424508
15,60,34,564.3124771
16,15,34,564.2538189
16,30,34,581.9164972
16,45,34,561.0554461
16,60,34,568.2707726
17,15,34,562.7943503
17,30,34,582.8407763
17,45,34,577.322169
17,60,34,558.9893922
18,15,34,560.8503425
18,30,34,587.9442877
18,45,34,554.8948389
18,60,34,572.8603368
19,15,34,544.4363322
19,30,34,546.3419437
19,45,34,572.9387528
19,60,34,569.4277552
20,15,34,576.1359705
20,30,34,548.449657
20,45,34,575.4794868
20,60,34,561.6294233
21,15,34,558.0378492
21,30,34,586.4663113
21,45,34,582.3394183
21,60,34,521.9648482
22,15,34,564.6507271
22,30,34,544.8965459
22,45,34,553.9113495
22,60,34,548.4323505
23,15,34,585.4076944
23,30,34,579.1313181
23,45,34,567.9049425
23,60,34,570.3299464
24,15,34,566.3151339
24,30,34,570.0118179
24,45,34,562.9286104
24,60,34,555.8928912
1,15,35,567.1264718
1,30,35,553.7419514
1,45,35,552.3591591
1,60,35,554.3993801
2,15,35,557.3723091
2,30,35,558.9464392
2,45,35,600.2604942
2,60,35,538.7905111
3,15,35,541.2704426
3,30,35,562.84298
3,45,35,557.9864901
3,60,35,546.8624343
4,15,35,564.1677792
4,30,35,571.1414613
4,45,35,539.9285783
4,60,35,552.1382164
5,15,35,537.7319717
5,30,35,560.1831667
5,45,35,561.4963945
5,60,35,569.9887481
6,15,35,541.0311621
6,30,35,563.6849502
6,45,35,556.4690439
6,60,35,581.6012814
7,15,35,563.8364545
7,30,35,550.0212946
7,45,35,555.0673792
7,60,35,550.037072
8,15,35,582.3717782
8,30,35,550.4482981
8,45,35,532.5111037
8,60,35,555.5206517
9,15,35,577.5341508
9,30,35,569.673075
9,45,35,561.5010611
9,60,35,588.0420882
10,15,35,549.1941631
10,30,35,563.0554244
10,45,35,544.5430854
10,60,35,545.9168064
11,15,35,553.1781585
11,30,35,569.4164918
11,45,35,592.4410548
11,60,35,571.8936764
12,15,35,541.281462
12,30,35,555.4566046
12,45,35,549.7387664
12,60,35,554.0195215
13,15,35,578.1353975
13,30,35,564.9929572
13,45,35,575.0470722
13,60,35,568.6935073
14,15,35,545.8354542
14,30,35,574.0524915
14,45,35,536.709143
14,60,35,571.9075537
15,15,35,568.6310646
15,30,35,576.8290207
15,45,35,535.5738264
15,60,35,555.4814771
16,15,35,559.1082369
16,30,35,560.4577531
16,45,35,573.1609576
16,60,35,570.2853642
17,15,35,569.4884982
17,30,35,561.7375425
17,45,35,586.2512903
17,60,35,553.4931549
18,15,35,560.47079
18,30,35,549.3745482
18,45,35,557.8077848
18,60,35,570.6928717
19,15,35,538.7234143
19,30,35,561.9405339
19,45,35,546.7860232
19,60,35,571.7208546
20,15,35,526.6416928
20,30,35,526.8030686
20,45,35,585.4046851
20,60,35,556.3689936
21,15,35,526.594451
21,30,35,531.2129291
21,45,35,557.392092
21,60,35,563.8469103
22,15,35,564.3406217
22,30,35,576.2816551
22,45,35,564.2652527
22,60,35,557.6120726
23,15,35,575.9667794
23,30,35,592.5185855
23,45,35,559.2519701
23,60,35,554.8776174
24,15,35,575.8148388
24,30,35,550.5117219
24,45,35,534.5369853
24,60,35,557.0717929
1,15,36,562.8299706
1,30,36,561.2016319
1,45,36,540.5119417
1,60,36,549.0430735
