Hour,Minute,Day,Capacity (MW)
13,30,23,166.7325822
13,45,23,172.5017105
13,60,23,185.3446027
14,15,23,146.8554584
14,30,23,128.8651846
14,45,23,181.9902408
14,60,23,159.8389185
15,15,23,137.0636169
15,30,23,146.3612912
15,45,23,142.2742048
15,60,23,174.5206402
16,15,23,165.2077633
16,30,23,159.4887793
16,45,23,159.4516164
16,60,23,142.0670385
17,15,23,171.7722455
17,30,23,161.1854816
17,45,23,151.2402442
17,60,23,152.4912497
18,15,23,153.8495981
18,30,23,140.9941037
18,45,23,167.6513431
18,60,23,178.3054428
19,15,23,196.0127477
19,30,23,163.764158
19,45,23,142.0509933
19,60,23,158.8050732
20,15,23,139.0295501
20,30,23,145.4773816
20,45,23,144.7277693
20,60,23,141.8750359
21,15,23,161.7057951
21,30,23,137.2568417
21,45,23,166.4377409
21,60,23,168.534598
22,15,23,172.4987417
22,30,23,155.1805414
22,45,23,165.647262
22,60,23,185.0311497
23,15,23,156.3825005
23,30,23,152.6029393
23,45,23,184.5305395
23,60,23,114.4458849
24,15,23,148.040635
24,30,23,195.3002803
24,45,23,147.7972966
24,60,23,146.3424226
1,15,24,135.4377291
1,30,24,168.4955975
1,45,24,120.9752751
1,60,24,142.4289018
2,15,24,164.7963823
2,30,24,155.4913797
2,45,24,165.7286468
2,60,24,157.5848364
3,15,24,166.6608058
3,30,24,134.4400015
3,45,24,159.085049
3,60,24,129.870297
4,15,24,168.3373252
4,30,24,150.4309706
4,45,24,166.2426606
4,60,24,146.7166593
5,15,24,160.8948925
5,30,24,172.7701582
5,45,24,123.1073221
5,60,24,124.9458554
6,15,24,125.5193377
6,30,24,169.4064529
6,45,24,162.1479154
6,60,24,144.0157947
7,15,24,180.0543834
7,30,24,157.770702
7,45,24,129.5387337
7,60,24,138.8315879
8,15,24,132.8387237
8,30,24,171.1464909
8,45,24,145.6746604
8,60,24,136.3311475
9,15,24,146.0677043
9,30,24,141.8226323
9,45,24,169.4781112
9,60,24,163.3289114
10,15,24,160.4639796
10,30,24,162.3212562
10,45,24,156.218498
10,60,24,139.9822726
11,15,24,164.381129
11,30,24,142.0731304
11,45,24,137.9679144
11,60,24,137.9321199
12,15,24,169.7495795
12,30,24,171.5748117
12,45,24,126.7230287
12,60,24,153.0906692
13,15,24,159.6392864
13,30,24,145.5230037
13,45,24,167.9722395
13,60,24,159.680011
14,15,24,153.0131127
14,30,24,146.390184
14,45,24,166.597779
14,60,24,169.4179991
15,15,24,163.1975586
15,30,24,151.5897735
15,45,24,170.5915319
15,60,24,140.6693518
16,15,24,157.8794927
16,30,24,178.3742158
16,45,24,152.4096313
16,60,24,141.7014065
17,15,24,187.3290809
17,30,24,151.4728944
17,45,24,162.7443056
17,60,24,142.35988
18,15,24,160.2231664
18,30,24,163.1600862
18,45,24,155.5896735
18,60,24,160.8530992
19,15,24,175.2340845
19,30,24,132.5296238
19,45,24,158.8800754
19,60,24,122.9191249
20,15,24,155.9800542
20,30,24,187.1175372
20,45,24,170.9214092
20,60,24,155.4016467
21,15,24,149.9779842
21,30,24,164.1627109
21,45,24,172.8164464
21,60,24,155.7563039
22,15,24,181.9486419
22,30,24,142.1594543
22,45,24,122.8116831
22,60,24,143.2671066
23,15,24,152.2523932
23,30,24,149.4129175
23,45,24,141.6435341
23,60,24,177.4055868
24,15,24,129.0558865
24,30,24,147.463946
24,45,24,139.6475333
24,60,24,147.7538533
1,15,25,144.6098982
1,30,25,163.3459936
1,45,25,138.4728784
1,60,25,142.0808107
2,15,25,157.1704917
2,30,25,173.2597941
2,45,25,125.1563891
2,60,25,184.9769531
3,15,25,141.1360126
3,30,25,166.1183847
3,45,25,172.6963796
3,60,25,177.1740386
4,15,25,147.0458337
4,30,25,155.9130357
4,45,25,152.8570543
4,60,25,145.600328
5,15,25,159.9628888
5,30,25,161.3859927
5,45,25,149.7476014
5,60,25,157.681732
6,15,25,199.2815337
6,30,25,155.3911433
6,45,25,167.1426591
6,60,25,147.9432306
7,15,25,146.8736388
7,30,25,149.8544657
7,45,25,164.7568108
7,60,25,142.3938042
8,15,25,125.1822611
8,30,25,156.3861462
8,45,25,148.3708829
8,60,25,160.0987223
9,15,25,156.8999984
9,30,25,167.450679
9,45,25,170.2603282
9,60,25,133.8143011
10,15,25,130.5576446
10,30,25,163.7398337
10,45,25,160.5306276
10,60,25,140.1409432
11,15,25,175.7712728
11,30,25,156.055405
11,45,25,157.5378134
11,60,25,159.9993876
12,15,25,167.8606943
12,30,25,180.4710242
12,45,25,151.2264568
12,60,25,127.183711
13,15,25,172.1054106
13,30,25,140.3279601
13,45,25,175.8740463
13,60,25,145.86507
14,15,25,179.930556
14,30,25,142.3211386
14,45,25,137.3017535
14,60,25,171.1801007
15,15,25,133.2018455
15,30,25,166.6561758
15,45,25,162.6821727
15,60,25,153.1697103
16,15,25,149.9241129
16,30,25,189.2013601
16,45,25,149.3838615
16,60,25,152.4013737
17,15,25,140.1479504
17,30,25,142.1986211
17,45,25,145.961161
17,60,25,183.4999303
18,15,25,149.1238276
18,30,25,144.21863
18,45,25,148.1776271
18,60,25,167.2093409
19,15,25,133.9764795
19,30,25,165.7809887
19,45,25,133.7217034
19,60,25,153.3730158
20,15,25,125.6087097
20,30,25,164.2880508
20,45,25,166.8571954
20,60,25,144.2598105
21,15,25,160.7137151
21,30,25,158.1807291
21,45,25,174.4897274
21,60,25,157.6167125
22,15,25,172.5309296
22,30,25,153.6034564
22,45,25,144.9023796
22,60,25,154.8932477
23,15,25,152.2520527
23,30,25,169.9479358
23,45,25,154.5959216
23,60,25,141.7439197
24,15,25,152.9802064
24,30,25,174.9722948
24,45,25,148.7229678
24,60,25,144.7334436
1,15,26,171.6229272
1,30,26,157.1720941
1,45,26,149.5775057
1,60,26,143.4203884
2,15,26,131.2899797
2,30,26,158.0256955
2,45,26,150.325424
2,60,26,160.7356918
3,15,26,131.6713324
3,30,26,177.1534308
3,45,26,163.4905285
3,60,26,129.8693283
4,15,26,172.8190661
4,30,26,145.8963515
4,45,26,160.4623679
4,60,26,159.1075993
5,15,26,141.138848
5,30,26,108.6738859
5,45,26,164.2820402
5,60,26,149.9158492
6,15,26,145.7280505
6,30,26,162.372601
6,45,26,144.2249266
6,60,26,166.5023973
7,15,26,157.9851914
7,30,26,139.2871099
7,45,26,169.2139062
7,60,26,163.2827118
8,15,26,176.012955
8,30,26,140.9027671
8,45,26,140.8593609
8,60,26,160.6441454
9,15,26,166.4343328
9,30,26,169.071268
9,45,26,155.6215569
9,60,26,151.6534447
10,15,26,166.2016813
10,30,26,187.6743972
10,45,26,169.9956429
10,60,26,156.89887
11,15,26,146.1102048
11,30,26,163.6959178
11,45,26,147.5902096
11,60,26,159.4183551
12,15,26,168.2549229
12,30,26,170.6453479
12,45,26,165.1428177
12,60,26,178.0717841
13,15,26,185.8192247
13,30,26,124.4502278
13,45,26,126.39794
13,60,26,140.411363
14,15,26,122.8089336
14,30,26,149.6692721
14,45,26,150.0081196
14,60,26,159.6144737
15,15,26,160.1994703
15,30,26,144.2824205
15,45,26,142.2010418
15,60,26,168.5029999
16,15,26,149.2625562
16,30,26,133.0683877
16,45,26,155.683733
16,60,26,158.8566416
17,15,26,148.7865125
17,30,26,166.3774965
17,45,26,159.2110536
17,60,26,152.0307582
18,15,26,154.7941541
18,30,26,163.0154364
18,45,26,148.2889975
18,60,26,138.2455222
19,15,26,152.9680857
19,30,26,157.6291505
19,45,26,163.8543417
19,60,26,155.0218778
20,15,26,148.0279358
20,30,26,165.2770142
20,45,26,153.6565393
20,60,26,168.7259897
21,15,26,154.0449292
21,30,26,155.4119979
21,45,26,154.0112408
21,60,26,140.4343293
22,15,26,140.3408034
22,30,26,139.7798176
22,45,26,184.7326645
22,60,26,152.2379063
23,15,26,170.9095388
23,30,26,161.2306892
23,45,26,185.9514185
23,60,26,170.6911682
24,15,26,135.4296019
24,30,26,150.1580953
24,45,26,170.1112516
24,60,26,160.2325979
1,15,27,192.5962492
1,30,27,154.7310353
1,45,27,130.1109852
1,60,27,162.7846438
2,15,27,140.588525
2,30,27,156.3242452
2,45,27,173.162611
2,60,27,160.5598863
3,15,27,160.4200829
3,30,27,152.2865339
3,45,27,153.1180648
3,60,27,153.8277299
4,15,27,109.6956655
4,30,27,161.9529146
4,45,27,171.7253459
4,60,27,134.2727493
5,15,27,130.6003779
5,30,27,165.6809551
5,45,27,130.8368553
5,60,27,128.023187
6,15,27,168.4305404
6,30,27,144.8043978
6,45,27,175.8940623
6,60,27,134.3606315
7,15,27,145.45805
7,30,27,159.4715506
7,45,27,164.5078456
7,60,27,163.1701738
8,15,27,158.6491511
8,30,27,151.7530929
8,45,27,146.0332203
8,60,27,163.3804769
9,15,27,149.1825497
9,30,27,162.4168464
9,45,27,173.3207449
9,60,27,118.6934368
10,15,27,185.0543399
10,30,27,145.1681716
10,45,27,177.0654209
10,60,27,180.914562
11,15,27,131.4689743
11,30,27,158.4114809
11,45,27,212.2576748
11,60,27,152.0015605
12,15,27,163.4754456
12,30,27,160.9315894
12,45,27,176.2705571
12,60,27,173.3667175
13,15,27,140.0216035
13,30,27,148.336769
13,45,27,161.1335224
13,60,27,154.5589366
14,15,27,197.0125356
14,30,27,162.6956258
14,45,27,162.677165
14,60,27,141.802244
15,15,27,134.1111822
15,30,27,168.5151163
15,45,27,152.2857918
15,60,27,166.1416316
16,15,27,141.9037662
16,30,27,170.181768
16,45,27,125.8282273
16,60,27,181.1616081
17,15,27,169.3722159
17,30,27,157.3182347
17,45,27,136.507768
17,60,27,149.0073405
18,15,27,159.6777979
18,30,27,175.2865131
18,45,27,138.5959238
18,60,27,176.7165524
19,15,27,200.8291741
19,30,27,147.4061672
19,45,27,163.1886916
19,60,27,144.75505
20,15,27,127.4084099
20,30,27,179.5873977
20,45,27,166.878027
20,60,27,147.1548903
21,15,27,157.3711515
21,30,27,151.753057
21,45,27,131.5864334
21,60,27,108.3311574
22,15,27,154.7379553
22,30,27,147.9444324
22,45,27,146.0753067
22,60,27,141.666498
23,15,27,125.7668546
23,30,27,146.9742698
23,45,27,158.1577053
23,60,27,138.133156
24,15,27,162.8895825
24,30,27,151.0492955
24,45,27,153.8541923
24,60,27,132.1205356
1,15,28,143.0016175
1,30,28,162.2289516
1,45,28,142.5838009
1,60,28,158.1609998
2,15,28,187.8932884
2,30,28,168.5335114
2,45,28,172.4966934
2,60,28,194.1536015
3,15,28,174.7562178
3,30,28,162.0260108
3,45,28,187.4569415
3,60,28,140.7057753
4,15,28,144.3481686
4,30,28,188.5544331
4,45,28,162.9525978
4,60,28,154.8257546
5,15,28,163.0151988
5,30,28,151.1909605
5,45,28,150.7352031
5,60,28,149.1831144
6,15,28,146.4461357
6,30,28,140.0661738
6,45,28,154.5352853
6,60,28,146.1074103
7,15,28,179.1181713
7,30,28,159.3705726
7,45,28,172.2349341
7,60,28,153.2259742
8,15,28,154.1800084
8,30,28,176.1124993
8,45,28,179.5549016
8,60,28,156.0542418
9,15,28,183.2208672
9,30,28,163.3026765
9,45,28,161.5478397
9,60,28,191.3980519
10,15,28,180.6541652
10,30,28,170.3668497
10,45,28,162.0999894
10,60,28,146.7016866
11,15,28,153.6289225
11,30,28,185.3411409
11,45,28,122.422936
11,60,28,145.087679
12,15,28,152.4242912
12,30,28,157.9422624
12,45,28,126.3128837
12,60,28,164.1758358
13,15,28,167.4607106
13,30,28,140.1249913
13,45,28,151.2704726
13,60,28,135.6492711
14,15,28,182.108878
14,30,28,161.6293981
14,45,28,151.4079013
14,60,28,140.3652869
15,15,28,157.1300696
15,30,28,183.086661
15,45,28,160.0209964
15,60,28,161.2983471
16,15,28,135.864852
16,30,28,158.2345264
16,45,28,168.2207681
16,60,28,132.9009025
17,15,28,173.9849276
17,30,28,195.874246
17,45,28,130.0118951
17,60,28,121.6839752
18,15,28,154.3265598
18,30,28,167.9416543
18,45,28,154.1781579
18,60,28,152.9207922
19,15,28,155.6213729
19,30,28,138.0873703
19,45,28,128.6041102
19,60,28,181.4049707
20,15,28,160.3050935
20,30,28,136.0738476
20,45,28,173.1280844
20,60,28,134.2770269
21,15,28,153.5216213
21,30,28,167.6414301
21,45,28,141.7524525
21,60,28,149.7941629
22,15,28,156.0000751
22,30,28,187.4753535
22,45,28,163.0292152
22,60,28,148.9782637
23,15,28,151.8254534
23,30,28,150.9267682
23,45,28,176.9060811
23,60,28,150.859779
24,15,28,142.5546993
24,30,28,159.4539312
24,45,28,153.9656452
24,60,28,168.5002517
1,15,29,171.2210251
1,30,29,173.3108731
1,45,29,166.1091519
1,60,29,165.8698463
2,15,29,186.6716334
2,30,29,136.525382
2,45,29,149.8295474
2,60,29,127.7667916
3,15,29,170.5653498
3,30,29,155.867466
3,45,29,150.6147987
3,60,29,127.3419706
4,15,29,158.5177797
4,30,29,151.2631823
4,45,29,133.3371049
4,60,29,136.5676745
5,15,29,143.0412833
5,30,29,151.4175958
5,45,29,128.5247483
5,60,29,152.5358136
6,15,29,165.5938
6,30,29,149.3488422
6,45,29,144.0881626
6,60,29,160.4934842
7,15,29,173.5396783
7,30,29,148.2040275
7,45,29,147.8749205
7,60,29,132.010616
8,15,29,139.5097873
8,30,29,165.4334946
8,45,29,153.6544754
8,60,29,168.0308726
9,15,29,166.4812213
9,30,29,161.666579
9,45,29,168.0651066
9,60,29,180.4542341
10,15,29,164.9576121
10,30,29,162.4881783
10,45,29,154.81222
10,60,29,135.1791545
11,15,29,147.2489411
11,30,29,160.849186
11,45,29,137.3209994
11,60,29,163.1791774
12,15,29,160.7961728
12,30,29,157.1523509
12,45,29,160.4494841
12,60,29,155.9049929
13,15,29,155.153964
13,30,29,155.3716327
13,45,29,170.7301805
13,60,29,154.0346231
14,15,29,112.2794435
14,30,29,147.5567246
14,45,29,158.7230227
14,60,29,171.2256525
15,15,29,178.1109101
15,30,29,140.1032402
15,45,29,167.9704109
15,60,29,159.4097577
16,15,29,152.1039265
16,30,29,155.9199807
16,45,29,155.0551486
16,60,29,157.8126789
17,15,29,159.4042858
17,30,29,144.5217474
17,45,29,138.4083497
17,60,29,171.3245999
18,15,29,151.9175858
18,30,29,178.670952
18,45,29,140.3860644
18,60,29,145.7889148
19,15,29,178.7812791
19,30,29,178.5575372
19,45,29,138.6702576
19,60,29,158.8956052
20,15,29,177.4689921
20,30,29,177.3315703
20,45,29,134.4812737
20,60,29,182.0078133
21,15,29,166.3461085
21,30,29,159.2366613
21,45,29,151.8223187
21,60,29,139.7016874
22,15,29,157.0704424
22,30,29,151.312289
22,45,29,193.3318511
22,60,29,158.6262777
23,15,29,152.6763766
23,30,29,155.2853482
23,45,29,145.4844738
23,60,29,189.4303651
24,15,29,165.9430843
24,30,29,156.7410137
24,45,29,173.902884
24,60,29,154.9726957
1,15,30,153.9148701
1,30,30,146.4031323
1,45,30,145.4392813
1,60,30,181.781536
2,15,30,168.0952703
2,30,30,156.938101
2,45,30,183.4153591
2,60,30,155.9018862
3,15,30,160.263001
3,30,30,132.27125
3,45,30,163.2952281
3,60,30,131.8223874
4,15,30,139.3368565
4,30,30,171.0563428
4,45,30,161.2645365
4,60,30,141.2357507
5,15,30,148.9976582
5,30,30,159.7128554
5,45,30,159.1168167
5,60,30,127.4987177
6,15,30,135.7767867
6,30,30,126.4924035
6,45,30,154.3283118
6,60,30,127.3403499
7,15,30,167.0047957
7,30,30,139.0554889
7,45,30,137.4027929
7,60,30,184.8264656
8,15,30,190.9132286
8,30,30,142.103427
8,45,30,154.9084982
8,60,30,187.6493754
9,15,30,146.6708395
9,30,30,183.6305371
9,45,30,168.9352616
9,60,30,156.423876
10,15,30,149.7343383
10,30,30,183.2318538
10,45,30,167.1548951
10,60,30,145.1566544
11,15,30,161.943931
11,30,30,141.1427692
11,45,30,157.9532367
11,60,30,180.5918444
12,15,30,164.2213479
12,30,30,143.0792493
12,45,30,161.2115004
12,60,30,144.0919698
13,15,30,188.5711828
13,30,30,126.1521386
13,45,30,144.7188614
13,60,30,168.1436911
14,15,30,142.0860163
14,30,30,155.8078295
14,45,30,166.2297416
14,60,30,176.1035288
15,15,30,140.3387006
15,30,30,152.7341026
15,45,30,147.7937214
15,60,30,153.6449978
16,15,30,161.5635004
16,30,30,145.3882679
16,45,30,168.6128846
16,60,30,162.5000144
17,15,30,147.7829455
17,30,30,160.0323306
17,45,30,171.6267976
17,60,30,171.7721687
18,15,30,166.4535833
18,30,30,154.4509758
18,45,30,145.3639854
18,60,30,159.1835869
19,15,30,147.8843505
19,30,30,150.0787378
19,45,30,170.6542184
19,60,30,179.2028078
20,15,30,165.2687716
20,30,30,189.127039
20,45,30,130.4811719
20,60,30,155.8863956
21,15,30,157.0748123
21,30,30,181.9447961
21,45,30,163.7208418
21,60,30,150.2137357
22,15,30,164.5875259
22,30,30,166.0317994
22,45,30,158.5045731
22,60,30,122.3252117
23,15,30,172.262835
23,30,30,98.35846045
23,45,30,157.3073453
23,60,30,130.1197037
24,15,30,149.7018344
24,30,30,178.409386
24,45,30,147.109415
24,60,30,186.8992308
1,15,31,168.2575809
1,30,31,151.4805298
1,45,31,140.7241868
1,60,31,147.39708
2,15,31,161.6454796
2,30,31,116.7093895
2,45,31,165.5835651
2,60,31,160.0898418
3,15,31,168.9198215
3,30,31,189.0326821
3,45,31,150.215305
3,60,31,139.4635227
4,15,31,174.8256114
4,30,31,170.1593197
4,45,31,153.1752257
4,60,31,145.7998874
5,15,31,159.5897745
5,30,31,137.020463
5,45,31,156.5969688
5,60,31,145.0721744
6,15,31,142.1029338
6,30,31,171.3603991
6,45,31,156.0118133
6,60,31,177.6324501
7,15,31,137.7310533
7,30,31,159.4481387
7,45,31,138.3890125
7,60,31,165.6434078
8,15,31,176.87841
8,30,31,172.269549
8,45,31,120.8861893
8,60,31,166.6749016
9,15,31,155.6575708
9,30,31,160.9870544
9,45,31,146.5538531
9,60,31,128.4883863
10,15,31,170.130026
10,30,31,147.2145006
10,45,31,150.1163189
10,60,31,158.2709517
11,15,31,197.0414343
11,30,31,193.0616684
11,45,31,133.9285208
11,60,31,147.7534144
12,15,31,171.6784432
12,30,31,121.5795573
12,45,31,175.8797076
12,60,31,150.3545281
13,15,31,178.4214428
13,30,31,141.1113416
13,45,31,140.4141259
13,60,31,193.4017754
14,15,31,165.1407762
14,30,31,150.4441038
14,45,31,138.6053769
14,60,31,173.5768515
15,15,31,161.1153232
15,30,31,118.4534309
15,45,31,140.7282112
15,60,31,204.1343739
16,15,31,155.3223857
16,30,31,122.7825454
16,45,31,140.9781894
16,60,31,148.6411978
17,15,31,166.8852477
17,30,31,152.8507384
17,45,31,157.1778096
17,60,31,155.222657
18,15,31,139.7944455
18,30,31,174.7138284
18,45,31,149.5354862
18,60,31,147.9289677
19,15,31,158.7069793
19,30,31,154.4190858
19,45,31,146.9775517
19,60,31,157.5956231
20,15,31,190.1051124
20,30,31,164.3757715
20,45,31,144.7912541
20,60,31,141.2808147
21,15,31,151.6042415
21,30,31,129.7160876
21,45,31,185.4025476
21,60,31,158.8588586
22,15,31,136.4702109
22,30,31,157.4893827
22,45,31,131.8846042
22,60,31,165.0480048
23,15,31,152.5444103
23,30,31,156.2027001
23,45,31,161.4383527
23,60,31,169.4903084
24,15,31,142.2590321
24,30,31,131.4993806
24,45,31,153.8142186
24,60,31,142.0439078
1,15,32,162.4719458
1,30,32,125.1538168
1,45,32,169.5698742
1,60,32,160.5306641
2,15,32,137.3187341
2,30,32,150.3217694
2,45,32,169.2308116
2,60,32,195.2362371
3,15,32,149.7676658
3,30,32,178.1377153
3,45,32,141.4260701
3,60,32,158.9017971
4,15,32,152.1182702
4,30,32,161.0850077
4,45,32,147.3609042
4,60,32,132.2467693
5,15,32,151.0824271
5,30,32,162.7122851
5,45,32,147.2294265
5,60,32,152.4972194
6,15,32,162.0957238
6,30,32,164.3421663
6,45,32,143.506079
6,60,32,151.1217505
7,15,32,169.7666963
7,30,32,160.9295497
7,45,32,133.4499314
7,60,32,180.8536611
8,15,32,145.4206565
8,30,32,144.0793933
8,45,32,132.2107485
8,60,32,153.7203183
9,15,32,153.8336028
9,30,32,150.2321292
9,45,32,141.7709545
9,60,32,128.33178
10,15,32,204.8294052
10,30,32,180.0837584
10,45,32,149.6383071
10,60,32,153.6344254
11,15,32,161.3902118
11,30,32,155.3163115
11,45,32,146.1782107
11,60,32,170.8051492
12,15,32,136.8807541
12,30,32,187.5549892
12,45,32,126.6509336
12,60,32,150.222017
13,15,32,169.7993342
13,30,32,157.4452749
13,45,32,130.909993
13,60,32,170.6054425
14,15,32,158.1873192
14,30,32,142.1788384
14,45,32,162.1237342
14,60,32,167.8932968
15,15,32,191.2742776
15,30,32,153.9797798
15,45,32,150.6988463
15,60,32,147.2513324
16,15,32,123.9700262
16,30,32,164.0500015
16,45,32,121.8842891
16,60,32,151.0977599
17,15,32,151.0127252
17,30,32,169.3500196
17,45,32,110.1507599
17,60,32,170.5438863
18,15,32,147.0148064
18,30,32,134.3483908
18,45,32,155.3722848
18,60,32,159.3349834
19,15,32,148.5709164
19,30,32,131.4601252
19,45,32,175.2641006
19,60,32,158.7454922
20,15,32,143.9434476
20,30,32,175.426932
20,45,32,161.5255798
20,60,32,134.7657702
21,15,32,165.6815897
21,30,32,126.1234083
21,45,32,138.1981678
21,60,32,157.9957832
22,15,32,162.2473928
22,30,32,156.6690488
22,45,32,123.8713545
22,60,32,168.9174794
23,15,32,176.1699639
23,30,32,174.6244027
23,45,32,146.178698
23,60,32,149.0668968
24,15,32,138.8596051
24,30,32,159.6108701
24,45,32,159.6422831
24,60,32,142.8858903
1,15,33,170.5679592
1,30,33,169.4648191
1,45,33,166.2721557
1,60,33,143.1807887
2,15,33,133.6037251
2,30,33,166.1919246
2,45,33,179.205937
2,60,33,134.3956378
3,15,33,119.3669428
3,30,33,179.0240899
3,45,33,154.505426
3,60,33,174.7956917
4,15,33,171.6478546
4,30,33,135.5668717
4,45,33,148.4451524
4,60,33,141.847011
5,15,33,158.4563633
5,30,33,174.6073707
5,45,33,156.4314899
5,60,33,121.137315
6,15,33,175.7368134
6,30,33,155.5587329
6,45,33,147.9923827
6,60,33,121.0859992
7,15,33,161.636098
7,30,33,159.5286049
7,45,33,161.0575415
7,60,33,137.8670733
8,15,33,143.5622426
8,30,33,140.5147226
8,45,33,184.7772455
8,60,33,142.0849942
9,15,33,152.2948354
9,30,33,140.9433469
9,45,33,170.4239548
9,60,33,155.3142179
10,15,33,156.7069731
10,30,33,170.893245
10,45,33,166.5686352
10,60,33,168.3813047
11,15,33,120.6020349
11,30,33,159.1152482
11,45,33,171.3330943
11,60,33,161.2444036
12,15,33,170.2777162
12,30,33,190.2388544
12,45,33,175.9543637
12,60,33,137.1284485
13,15,33,141.9265073
13,30,33,153.521482
13,45,33,144.9957844
13,60,33,154.222589
14,15,33,175.619206
14,30,33,146.8165413
14,45,33,150.8314644
14,60,33,151.7890954
15,15,33,166.5569443
15,30,33,172.4880708
15,45,33,153.0682985
15,60,33,150.3243784
16,15,33,170.7979448
16,30,33,167.3551605
16,45,33,163.5065854
16,60,33,208.9826732
17,15,33,156.0339414
17,30,33,161.1016707
17,45,33,154.1475977
17,60,33,165.6058133
18,15,33,146.9207632
18,30,33,172.0111594
18,45,33,185.4574036
18,60,33,156.9111657
19,15,33,154.3965243
19,30,33,146.2910713
19,45,33,147.7625927
19,60,33,127.6281399
20,15,33,154.6356028
20,30,33,141.0873976
20,45,33,176.0739428
20,60,33,158.0661262
21,15,33,156.414248
21,30,33,178.4093035
21,45,33,126.4476361
21,60,33,160.911437
22,15,33,138.1971316
22,30,33,144.9830468
22,45,33,159.7456757
22,60,33,170.1120358
23,15,33,141.8194911
23,30,33,164.5700368
23,45,33,179.3891606
23,60,33,141.5173047
24,15,33,139.2739528
24,30,33,155.3234805
24,45,33,165.7775287
24,60,33,155.5395422
1,15,34,142.1517313
1,30,34,157.3999652
1,45,34,158.904714
1,60,34,148.2375232
2,15,34,137.1725829
2,30,34,162.6418098
2,45,34,155.7947409
2,60,34,149.5729253
3,15,34,145.1816425
3,30,34,147.32468
3,45,34,141.3190478
3,60,34,138.488675
4,15,34,176.2301132
4,30,34,151.5623349
4,45,34,127.2107557
4,60,34,147.5224967
5,15,34,172.8734914
5,30,34,146.7054195
5,45,34,184.6100177
5,60,34,142.7542774
6,15,34,143.1888496
6,30,34,138.6026067
6,45,34,174.5670365
6,60,34,146.0186637
7,15,34,162.3462401
7,30,34,128.5351934
7,45,34,146.1403028
7,60,34,166.3066285
8,15,34,134.5548258
8,30,34,156.3355307
8,45,34,164.4923561
8,60,34,184.6281727
9,15,34,166.009597
9,30,34,171.0125343
9,45,34,149.7158457
9,60,34,146.0397629
10,15,34,156.4394682
10,30,34,140.8913075
10,45,34,173.8834147
10,60,34,168.2153169
11,15,34,171.2710533
11,30,34,176.154035
11,45,34,153.7483739
11,60,34,146.0669309
12,15,34,164.1196057
12,30,34,174.3725802
12,45,34,169.566662
12,60,34,170.9940824
13,15,34,180.1703552
13,30,34,160.3496822
13,45,34,175.2260668
13,60,34,155.3210842
14,15,34,168.4391208
14,30,34,132.5383593
14,45,34,180.7592761
14,60,34,126.459776
15,15,34,158.8815975
15,30,34,149.8475438
15,45,34,136.5424508
15,60,34,161.0124771
16,15,34,160.9538189
16,30,34,178.6164972
16,45,34,157.7554461
16,60,34,164.9707726
17,15,34,159.4943503
17,30,34,179.5407763
17,45,34,174.022169
17,60,34,155.6893922
18,15,34,157.5503425
18,30,34,184.6442877
18,45,34,151.5948389
18,60,34,169.5603368
19,15,34,141.1363322
19,30,34,143.0419437
19,45,34,169.6387528
19,60,34,166.1277552
20,15,34,172.8359705
20,30,34,145.149657
20,45,34,172.1794868
20,60,34,158.3294233
21,15,34,154.7378492
21,30,34,183.1663113
21,45,34,179.0394183
21,60,34,118.6648482
22,15,34,161.3507271
22,30,34,141.5965459
22,45,34,150.6113495
22,60,34,145.1323505
23,15,34,182.1076944
23,30,34,175.8313181
23,45,34,164.6049425
23,60,34,167.0299464
24,15,34,163.0151339
24,30,34,166.7118179
24,45,34,159.6286104
24,60,34,152.5928912
1,15,35,163.8264718
1,30,35,150.4419514
1,45,35,149.0591591
1,60,35,151.0993801
2,15,35,154.0723091
2,30,35,155.6464392
2,45,35,196.9604942
2,60,35,135.4905111
3,15,35,137.9704426
3,30,35,159.54298
3,45,35,154.6864901
3,60,35,143.5624343
4,15,35,160.8677792
4,30,35,167.8414613
4,45,35,136.6285783
4,60,35,148.8382164
5,15,35,134.4319717
5,30,35,156.8831667
5,45,35,158.1963945
5,60,35,166.6887481
6,15,35,137.7311621
6,30,35,160.3849502
6,45,35,153.1690439
6,60,35,178.3012814
7,15,35,160.5364545
7,30,35,146.7212946
7,45,35,151.7673792
7,60,35,146.737072
8,15,35,179.0717782
8,30,35,147.1482981
8,45,35,129.2111037
8,60,35,152.2206517
9,15,35,174.2341508
9,30,35,166.373075
9,45,35,158.2010611
9,60,35,184.7420882
10,15,35,145.8941631
10,30,35,159.7554244
10,45,35,141.2430854
10,60,35,142.6168064
11,15,35,149.8781585
11,30,35,166.1164918
11,45,35,189.1410548
11,60,35,168.5936764
12,15,35,137.981462
12,30,35,152.1566046
12,45,35,146.4387664
12,60,35,150.7195215
13,15,35,174.8353975
13,30,35,161.6929572
13,45,35,171.7470722
13,60,35,165.3935073
14,15,35,142.5354542
14,30,35,170.7524915
14,45,35,133.409143
14,60,35,168.6075537
15,15,35,165.3310646
15,30,35,173.5290207
15,45,35,132.2738264
15,60,35,152.1814771
16,15,35,155.8082369
16,30,35,157.1577531
16,45,35,169.8609576
16,60,35,166.9853642
17,15,35,166.1884982
17,30,35,158.4375425
17,45,35,182.9512903
17,60,35,150.1931549
18,15,35,157.17079
18,30,35,146.0745482
18,45,35,154.5077848
